Rank	Dataset	cut-off	confidence	sequence number	group number	min alignment length	fasta filename	classification filename
species	Ascomycota_cls_Incertae_sedis	0.944	0.9456	100	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Candelariomycetes	0.988	0.8318	179	47	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Geoglossomycetes	0.988	0.8318	139	54	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Laboulbeniomycetes	0.925	0.9003	79	24	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Arthoniomycetes	0.979	0.8383	462	141	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Taphrinomycetes	0.988	0.8318	77	26	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Atractiellomycetes	0.979	0.923	68	34	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Basidiomycota	0.985	0.7924	16133	6769	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Ascomycota	0.988	0.8318	11903	5864	50	dikarya_fungi.species.fasta	dikarya_fungi.species.classification
species	Mucor	0.981	0.951	634	40	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Acaulospora	0.966	0.7613	184	32	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Backusella	0.969	0.9092	100	26	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Absidia	0.941	0.9149	140	32	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Diversispora	0.967	0.7352	58	13	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Glomus	0.962	0.8422	79	13	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Lichtheimiaceae	0.956	0.9573	350	28	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Glomeraceae	0.961	0.8345	554	59	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mucoraceae	0.981	0.9361	669	55	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Entrophosporaceae	0.967	0.7352	114	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Cunninghamellaceae	0.941	0.9149	232	47	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mortierellaceae	0.986	0.903	631	41	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Acaulosporaceae	0.966	0.7613	184	32	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Backusellaceae	0.969	0.9092	100	26	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Diversisporaceae	0.967	0.7352	73	18	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Saksenaeaceae	0.969	0.9092	84	12	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Gigasporales	0.967	0.7352	185	17	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Umbelopsidales	0.95	0.9472	145	10	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mucorales	0.969	0.9092	1424	187	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Glomerales	0.961	0.8345	554	59	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Entrophosporales	0.967	0.7352	114	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mortierellales	0.986	0.903	631	41	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Diversisporales	0.967	0.7352	268	54	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Entomophthorales	0.926	0.9087	62	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Archaeosporales	0.962	0.8006	89	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Glomeromycetes	0.967	0.7352	1121	141	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Umbelopsidomycetes	0.95	0.9472	145	10	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mucoromycetes	0.969	0.9092	1424	187	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mortierellomycetes	0.986	0.903	631	41	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Entomophthoromycetes	0.926	0.9087	62	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Archaeosporomycetes	0.962	0.8006	89	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Glomeromycota	0.961	0.7351	1261	156	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mucoromycota	0.969	0.9092	1576	200	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Kickxellomycota	0.963	0.949	51	30	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Mortierellomycota	0.986	0.903	631	41	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Entomophthoromycota	0.926	0.9087	62	11	50	terrestrial_basal_fungi.species.fasta	terrestrial_basal_fungi.species.classification
species	Neocallimastigaceae	0.973	0.7482	88	24	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Spizellomycetaceae	0.863	0.9218	41	14	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Blastocladiales	0.932	0.7629	31	11	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Spizellomycetales	0.863	0.9218	68	21	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Neocallimastigales	0.973	0.7482	88	24	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Chytridiales	0.853	0.9365	97	32	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Blastocladiomycetes	0.932	0.7629	33	13	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Spizellomycetes	0.863	0.9218	68	21	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Neocallimastigomycetes	0.973	0.7482	88	24	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Chytridiomycetes	0.853	0.9365	114	36	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Blastocladiomycota	0.932	0.7629	35	15	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Chytridiomycota	0.863	0.9218	388	123	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
species	Neocallimastigomycota	0.973	0.7482	88	24	50	zoosporic_basal_fungi.species.fasta	zoosporic_basal_fungi.species.classification
genus	dikarya_fungi	0.946	0.607	10971	1936	50	data/dikarya_fungi.fasta	data/dikarya_fungi.classification
genus	terrestrial_basal_fungi	0.782	0.9285	10098	85	50	data/terrestrial_basal_fungi.fasta	data/terrestrial_basal_fungi.classification
genus	zoosporic_basal_fungi	0.762	0.821	1767	109	50	data/zoosporic_basal_fungi.fasta	data/zoosporic_basal_fungi.classification
genus	Aspergillaceae	0.946	0.9768	5074	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Cordycipitaceae	0.876	0.947	1314	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Bionectriaceae	0.949	0.9635	1378	22	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ramalinaceae	0.963	0.6275	1239	31	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dothideomycetes_fam_Incertae_sedis	0.883	0.9127	567	38	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Erysiphaceae	0.952	0.9009	1616	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hymenochaetaceae	0.742	0.7633	1119	21	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pyronemataceae	0.783	0.8476	2060	36	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Boletaceae	0.907	0.8808	1185	49	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizaceae	0.783	0.8476	2041	32	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lyophyllaceae	0.97	0.7973	1315	15	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Helotiales_fam_Incertae_sedis	0.952	0.9173	915	39	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Mycosphaerellaceae	0.964	0.8237	1269	70	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Steccherinaceae	0.871	0.8637	313	13	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricales_fam_Incertae_sedis	0.964	0.6395	2098	61	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hygrophoraceae	0.841	0.8693	3229	23	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Verrucariaceae	0.947	0.8584	838	27	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Peltigeraceae	0.843	0.8633	2025	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetomiaceae	0.948	0.8725	2222	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Parmeliaceae	0.966	0.6372	1661	52	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Phaeosphaeriaceae	0.967	0.864	1175	53	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetosphaeriaceae	0.943	0.7932	945	40	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Orbiliaceae	0.852	0.8794	930	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Polyporaceae	0.97	0.9296	1810	27	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Stachybotryaceae	0.971	0.9172	323	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricaceae	0.951	0.9478	2698	23	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Onygenaceae	0.904	0.9621	446	23	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizomycotina_fam_Incertae_sedis	0.936	0.8621	549	112	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sclerotiniaceae	0.973	0.945	820	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hymenochaetales_fam_Incertae_sedis	0.926	0.8778	454	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Caliciaceae	0.961	0.6175	509	24	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Physalacriaceae	0.943	0.9483	1645	18	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hypocreales_fam_Incertae_sedis	0.95	0.684	156	18	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Melanommataceae	0.967	0.864	424	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Cryphonectriaceae	0.982	0.9025	236	18	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Helotiaceae	0.961	0.8369	714	16	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hyaloscyphaceae	0.925	0.9085	1788	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Teloschistaceae	0.956	0.6462	1452	65	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Fomitopsidaceae	0.927	0.9473	527	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Stictidaceae	0.914	0.6954	231	16	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sarcoscyphaceae	0.783	0.8476	249	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Magnaporthaceae	0.965	0.8859	457	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Didymosphaeriaceae	0.967	0.864	947	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Plectosphaerellaceae	0.964	0.9575	811	13	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dermateaceae	0.959	0.9	547	13	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Saccharomycetaceae	0.862	0.9674	2099	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Schizoporaceae	0.743	0.9488	636	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Polyporales_fam_Incertae_sedis	0.965	0.7171	816	33	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Rickenellaceae	0.951	0.7135	637	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dictyosporiaceae	0.967	0.864	193	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Cordieritidaceae	0.961	0.8369	63	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microbotryomycetes_fam_Incertae_sedis	0.903	0.8969	346	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ascomycota_fam_Incertae_sedis	0.928	0.8486	360	51	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Gnomoniaceae	0.952	0.9297	241	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lichinaceae	0.722	0.9039	95	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Teratosphaeriaceae	0.969	0.7921	838	33	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Physciaceae	0.95	0.8194	632	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Cenangiaceae	0.961	0.8369	106	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pannariaceae	0.843	0.8633	485	24	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pleurotheciaceae	0.925	0.9672	230	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sympoventuriaceae	0.961	0.7517	457	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Tubeufiaceae	0.961	0.7517	269	25	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Tympanidaceae	0.968	0.7488	259	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Roccellaceae	0.93	0.6952	410	19	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pleosporales_fam_Incertae_sedis	0.93	0.9004	143	26	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Arthoniaceae	0.93	0.6952	40	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Auriculariales_fam_Incertae_sedis	0.764	0.9609	326	19	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sydowiellaceae	0.969	0.8179	36	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Halosphaeriaceae	0.763	0.8177	177	22	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetothyriales_fam_Incertae_sedis	0.913	0.6189	87	10	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microthyriaceae	0.961	0.7517	78	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Anthracoideaceae	0.943	0.893	69	16	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetothyriaceae	0.927	0.9254	40	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricales	0.964	0.6231	5900	282	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Russulales	0.924	0.9162	7397	54	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hypocreales	0.971	0.9172	4077	122	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Onygenales	0.904	0.9621	2122	40	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Polyporales	0.949	0.8436	4386	89	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Eurotiales	0.946	0.9768	5075	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizales	0.783	0.8476	8694	110	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pleosporales	0.967	0.864	5654	311	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lecanorales	0.963	0.6275	6010	159	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Cantharellales	0.948	0.5972	4647	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dothideomycetes_ord_Incertae_sedis	0.902	0.8614	828	58	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Amphisphaeriales	0.965	0.9333	1816	31	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Helotiales	0.961	0.8369	2950	177	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Boletales	0.907	0.8808	3934	76	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Baeomycetales	0.953	0.68	432	21	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Hymenochaetales	0.964	0.6337	2732	55	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Saccharomycetales	0.956	0.5824	5235	46	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microascales	0.945	0.8123	1829	43	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ustilaginales	0.943	0.893	446	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Mycosphaerellales	0.969	0.7921	1811	117	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sordariales	0.948	0.8725	2402	33	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Xylariales	0.962	0.7979	3520	102	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pertusariales	0.961	0.6175	645	21	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Botryosphaeriales	0.963	0.8961	1968	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Verrucariales	0.947	0.8584	839	28	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Peltigerales	0.843	0.8633	3044	48	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dacrymycetales	0.873	0.7056	343	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Tremellales	0.92	0.9339	1579	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Magnaporthales	0.965	0.8859	784	26	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Phacidiales	0.965	0.931	124	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetosphaeriales	0.943	0.7932	962	49	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Orbiliales	0.852	0.8775	936	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pucciniales	0.948	0.781	2055	49	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizomycotina_ord_Incertae_sedis	0.936	0.8621	553	113	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Caliciales	0.961	0.6175	1082	32	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Graphidales	0.886	0.8714	223	36	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Auriculariales	0.884	0.8629	1609	25	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Chaetothyriales	0.927	0.9254	5367	39	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Teloschistales	0.956	0.6302	1527	70	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ostropales	0.914	0.6911	237	19	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lichinales	0.762	0.8417	145	15	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Venturiales	0.961	0.7517	949	26	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricostilbales	0.902	0.8325	186	12	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microbotryomycetes_ord_Incertae_sedis	0.91	0.8149	475	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Leotiales	0.968	0.7488	702	20	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ascomycota_ord_Incertae_sedis	0.928	0.8486	360	51	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Diaporthomycetidae_ord_Incertae_sedis	0.901	0.8948	177	19	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Corticiales	0.951	0.8482	589	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pleurotheciales	0.925	0.9672	230	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Capnodiales	0.957	0.848	338	32	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Urocystidales	0.943	0.8532	131	13	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Tubeufiales	0.961	0.7517	344	32	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Arthoniales	0.93	0.6952	492	41	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microthyriales	0.961	0.7517	100	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Coronophorales	0.962	0.8871	59	11	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricomycetes	0.948	0.5972	7766	680	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Tremellomycetes	0.92	0.9294	2042	36	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Sordariomycetes	0.964	0.7613	4966	543	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Eurotiomycetes	0.947	0.8584	5067	162	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizomycetes	0.783	0.8476	8694	110	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dothideomycetes	0.961	0.7517	6730	625	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lecanoromycetes	0.961	0.6175	12282	460	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Leotiomycetes	0.968	0.7488	4752	246	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Saccharomycetes	0.956	0.5824	5235	46	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ustilaginomycetes	0.943	0.8532	581	36	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Dacrymycetes	0.924	0.6739	371	14	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Exobasidiomycetes	0.955	0.566	803	32	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Orbiliomycetes	0.852	0.8775	936	17	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pucciniomycetes	0.948	0.7807	2230	58	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Pezizomycotina_cls_Incertae_sedis	0.936	0.8614	555	114	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Microbotryomycetes	0.91	0.9291	1748	25	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Lichinomycetes	0.762	0.8417	145	15	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Agaricostilbomycetes	0.902	0.8253	194	13	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ascomycota_cls_Incertae_sedis	0.928	0.8486	360	51	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Arthoniomycetes	0.93	0.6952	568	43	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Basidiomycota	0.955	0.566	9774	878	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Ascomycota	0.956	0.5824	11001	1703	50	dikarya_fungi.genus.fasta	dikarya_fungi.genus.classification
genus	Glomeraceae	0.883	0.7297	1177	10	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Mucorales	0.948	0.9206	2623	31	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Glomerales	0.883	0.7297	1177	10	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Mucoromycetes	0.948	0.9206	2623	31	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Glomeromycetes	0.883	0.7297	2269	20	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Mucoromycota	0.948	0.9176	2644	34	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Glomeromycota	0.883	0.7297	2645	25	50	terrestrial_basal_fungi.genus.fasta	terrestrial_basal_fungi.genus.classification
genus	Chytriomycetaceae	0.762	0.8502	163	12	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Neocallimastigaceae	0.945	0.8884	110	12	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Rhizophydiales	0.762	0.8502	523	25	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Chytridiales	0.762	0.8502	205	22	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Neocallimastigales	0.945	0.8884	110	12	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Rhizophydiomycetes	0.762	0.8502	523	25	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Chytridiomycetes	0.762	0.8502	223	25	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Neocallimastigomycetes	0.945	0.8884	110	12	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Chytridiomycota	0.762	0.8502	1444	76	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
genus	Neocallimastigomycota	0.945	0.8884	110	12	50	zoosporic_basal_fungi.genus.fasta	zoosporic_basal_fungi.genus.classification
family	dikarya_fungi	0.922	0.6803	7361	465	50	data/dikarya_fungi.fasta	data/dikarya_fungi.classification
family	terrestrial_basal_fungi	0.722	0.944	9611	29	50	data/terrestrial_basal_fungi.fasta	data/terrestrial_basal_fungi.classification
